id,category,text_,subjective_claim_count,objective_claim_count,experiential_detail_claim_count,positive_affect_claim_count,negative_affect_claim_count,uncertain_claim_count,category_specific_claim_count,text_sentiment
315.0,Electronics_5,I couldn't believe how cheap this is for the protection it has. I don't take my tablet out of my house often but i definitely enjoy it's comfort on the couch and in bed. Black is great but I wish I bought a different color because this tablet doesn't stand out the greatest in size. Black is black and it has a cool faux-leather outside with a svelt type inside for the screen.,5.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0
316.0,Electronics_5,"I bought these to hang on my iPhone so I can listen to music and books without all the tangled cords. The first one I bought worked so well I bought 4 more for friends. Word of advice....when pulling the earbuds out, first put the other-end plug in the hole of your device and then pull on the earbuds end. (Don't hold onto the rolled up part of the spool and pull just one end.) I love the price! And they're good looking too, and comfortable in the ears. The audio is just fine. I will definitely recommend them to others.",4.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0
317.0,Electronics_5,"I've had zero issues since day one, and the regular updates show the brand actually listens. Streaming is smooth, setup was a breeze, and it's been a perfect replacement for my old cable box. Solid purchase all around.",2.0,2.0,0.0,2.0,0.0,0.0,2.0,2.0
318.0,Electronics_5,"How much do I love Samsung SSDs? Too much, probably. Great price for when you want that insane improvement in all things speed. Use this as a boot drive and put all your data on a 7200RPM HDD.",2.0,1.0,0.0,2.0,0.0,1.0,1.0,2.0
319.0,Electronics_5,"I like the longer pin, if you have your device with a haevy cover you don't hae to take it out.",1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
320.0,Electronics_5,"The sleeve itself looks nice and the material feels premium, but it arrived crammed into a flimsy envelope with no structure, so it had deep creases that still haven't relaxed. First impression was pretty disappointing honestly. It's decent now after sitting under some books, but packaging could've been way better for the price.",3.0,2.0,1.0,0.0,2.0,0.0,2.0,-1.0
321.0,Electronics_5,"Someone obviously used this for a photoshoot then returned it to Amazon. Since I bought it at a great discount from the warehouse, I could care less since it's 100% functional.",1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
322.0,Electronics_5,Fantastic sound and clarity for such a little speaker. Bluetooth works great too!,2.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0
323.0,Electronics_5,These were easy to install and sounded great. I love the sound that these speakers give out. I will be buying more of them for my other vehicles in the future.,2.0,1.0,0.0,2.0,0.0,0.0,1.0,2.0
324.0,Electronics_5,"I have been using the Centon Electronics Flash Memory Card (S1-SDXU1-64G) for the past few weeks in my Samsung digital camera and also my Sony digital videocamera. This high-performance SD card, with an impressive 64GB of storage, doubled the capacity of my previous SD cards. While not an issue with my digital camera, the card has already eliminated the nuisance of running out of storage on my video camera (with 16GB of internal storage) while traveling/sightseeing. The Centon SD card eliminates the need to connect either camera directly to my computer in order to download the photos/videos. My iMac has an SD slot but I use a USB SD card reader for my MacBook Pro while traveling. And it is fast, and that means I can take more photos faster... and I also don't have to wait for my video camera in-between shots. In addition to cameras, this Centon SD card is also compatible with some models of Android smartphones. Two thumbs up for the Centon SD card!",1.0,6.0,3.0,1.0,0.0,0.0,4.0,2.0
325.0,Electronics_5,"I've been holding off on a mesh upgrade for way too long, mostly because I didn't want to spend a weekend troubleshooting. This thing flipped that whole experience on its head. The dedicated backhaul channel is a game-changer for me, my old extender setup constantly choked when more than a couple devices were streaming, but now I can have a 4K movie running, someone on a video call, and my security cameras uploading without a hiccup. The node placement guide in the app actually made sense, and I had the whole house blanketed in strong signal within twenty minutes. Really impressed by how it handles device handoff when I walk from the garage to the back patio.",2.0,4.0,3.0,2.0,0.0,0.0,4.0,2.0
326.0,Electronics_5,"For the price, this little reader is a steal. Works instantly with my old laptop and handles every card I throw at it.",1.0,2.0,0.0,1.0,0.0,0.0,2.0,1.0
327.0,Electronics_5,"I've used this battery on a D50, D80 and D200. I bought 2 EN-EL3e's because most of my Nikon bodies provide very conservative battery power readings. If you are a Nikon user, you'll probably realize that Nikon has geared their Nikon digital camera bodies with memory card space and battery power meter with a ""glass is half empty"" approach. I was doing a shoot with my D80 and I thought I had a defective EN-EL3e because after 200 shots, the battery meter stated I had 44% battery power left. I ended up shooting well over 1000 shots and the meter was flickering from 30% to 60%. The same behaviour happened with my D50 and D200. Bottom line, Nikon's digital camera bodies have very inaccurate battery level meters. The EN-EL3e has a TON of juice on 1 charge and I am very pleased with it.",1.0,3.0,2.0,1.0,1.0,0.0,3.0,1.0
328.0,Electronics_5,Does the trick. Nothing fancy. For the price you can't beat it.,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
329.0,Electronics_5,"UPDATE 8/8/2012: I haven't had the case/cover for 3 months, yet...and it's already showing signs of falling apart. I use the case/cover at home and for one class I'm taking, and after a short 3 months it's surface material is cracking and starting to peel off where the cover folds (multiple locations). I do like the case, but it's going to look very ratty in a few more months. At this rate I'll need a case every 3-4 months and that quickly ads up over a year's time frame (which would be an acceptable amount of time for a single case/cover to survive). Old Review: Great case for the iPad. This thing goes in and out of my back pack, loose leaf binder, and around campus. It's a simple design-in black-and most folks don't know it's an iPad until I open the cover. I just need to learn and not show off, so this fits the need perfectly. I would have given 5 stars, but I find the cover sometimes moves enough that the unlock screen will come on. In a side-by-side comparison, the Apple screen cover has about twice the hold of this one, but this one protects the whole device and helps my hands grip what would otherwise be the difficult to handle smooth aluminum back.",6.0,5.0,5.0,2.0,3.0,0.0,6.0,-1.0
330.0,Electronics_5,"This board handles my FX-6300 overclock like a champ, VRMs stay surprisingly cool.",1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
331.0,Electronics_5,"Arrived crazy fast, packed like a tank, and lit up my whole setup instantly.",1.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0
332.0,Electronics_5,The adhesive works but Quality was bad.,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
333.0,Electronics_5,"I've been using this little camera mostly for hiking clips, and the compact design really shines when you're scrambling up trails one-handed. The 4K footage looks crisp and smooth, way better than I expected at this size. Stabilization does a solid job, too. My main gripe is the internal mic placement, it picks up every tiny lens movement and button press, which gets annoying in quiet nature shots. A firmware update to reduce that mechanical noise would make a huge difference. For the price, it's a handy travel companion that nails video quality, just plan on adding an external mic if you care about clean audio. Still happy overall.",3.0,4.0,3.0,2.0,1.0,0.0,5.0,1.0
334.0,Electronics_5,this particular one i had to send back because it was the wrong one. i needed it for Nikon. but this works perfect. make sure it says 1/8000 sync. because there is a 1/250 that does not work past 1/250,1.0,2.0,0.0,1.0,0.0,0.0,2.0,1.0
335.0,Electronics_5,Accidentally broke a previous set that I loved so I had to buy another. This refurbished set works just as well. My only issue is that the retraction button doesn't work as well as my previous set. It's a little annoying that I have to press it so hard and now it's really slow. Other than that a great product.,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
336.0,Electronics_5,it is good product and good price. i like it.,2.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
337.0,Electronics_5,"I've been using this case for a few weeks now and overall I'm really happy with it. The material feels soft but sturdy, and the light tan shade gives my camera a nice vintage look without being too flashy. It hugs the body perfectly, so I don't worry about bumps or scratches when it's in my bag. The only reason I'm not giving five stars is the top flap, it doesn't stay attached when the camera is hanging, so I end up stashing it separately while I'm out shooting. A little tether or magnet would've made a huge difference. Still, for the price, it does exactly what I need and keeps my gear safe day to day.",3.0,2.0,2.0,2.0,1.0,0.0,3.0,1.0
338.0,Electronics_5,"For today's standards, this is a nice, functional VCR that I would recommend to anybody who needs one. But if you are looking for a comparable replacement for your 80s or 90s VCR, you will most likely be disappointed. This LED display, for one thing, is lacking. While VCRs used to show the tape counter while a tape is being played, rewinded, or fastforwarded, this VCR only displays the words ""PLAY"" or ""STOP"" or ""REW"", etc. There is a very noticible delay when rewinding or fastforwarding, which can get very annoying at times. The VCR also does not have any useful gimmicks, like Sony's Commercial Skip, that seperate it from any other brand or model. My advice is this: If you 1) already have a seperate DVD player for the same TV or 2) you do not plan to watch DVDs in the near future, then I would definitely buy this VCR model. If not, then you should definitely look into buying a VCR/DVD combo, which in general do not have the problems mentioned above. You can find an excellent one for just $100-150.",5.0,6.0,3.0,1.0,3.0,0.0,6.0,0.0
339.0,Electronics_5,"I wanted a wireless setup without spending a ton, and for the price this keyboard gets the job done most days. The overall build feels decent enough, and connectivity has been solid. Where it falls short is the awkward key layout around where the numpad should be, even after months of daily use, I still hit Insert when I mean Delete, which gets old fast. The separate numpad is handy in theory, but it chews through batteries way quicker than the main board, so I rarely bother replacing them anymore. If you're on a budget and don't mind those quirks, it's a fair value. Just don't expect a seamless experience out of the box.",4.0,3.0,2.0,1.0,2.0,0.0,4.0,0.0
